3.18 0.0235328 0.114346 9.6352 37.4299 
3.2 0.0227751 0.11481 9.79217 37.6239 
3.22 0.0220243 0.115259 9.94883 37.821 
3.24 0.0212805 0.115693 10.1051 38.0213 
3.26 0.0205439 0.116113 10.2611 38.2247 
3.28 0.0198146 0.116518 10.4166 38.4312 
3.3 0.0190926 0.116908 10.5717 38.6409 
3.32 0.0183782 0.117284 10.7264 38.8536 
3.34 0.0176713 0.117646 10.8806 39.0694 
3.36 0.0169722 0.117993 11.0343 39.2883 
3.38 0.0162808 0.118327 11.1874 39.5103 
3.4 0.0155972 0.118647 11.34 39.7353 
3.42 0.0149216 0.118953 11.492 39.9633 
3.44 0.014254 0.119246 11.6435 40.1944 
3.46 0.0135945 0.119525 11.7943 40.4286 
3.48 0.0129432 0.119792 11.9444 40.6657 
3.5 0.0123001 0.120045 12.0939 40.9058 
3.52 0.0116652 0.120286 12.2427 41.149 
3.54 0.0110387 0.120514 12.3908 41.3951 
3.56 0.0104205 0.12073 12.5382 41.6441 
3.58 0.00981071 0.120933 12.6848 41.8961 
3.6 0.0092094 0.121124 12.8307 42.151 
3.62 0.00861658 0.121304 12.9758 42.4088 
3.64 0.00803228 0.121471 13.1201 42.6695 
3.66 0.00745652 0.121627 13.2636 42.9331 
3.68 0.00688934 0.121771 13.4062 43.1996 
3.7 0.00633074 0.121904 13.548 43.4689 
3.72 0.00578075 0.122026 13.6889 43.741 
3.74 0.00523937 0.122138 13.8289 44.016 
3.76 0.00470662 0.122238 13.968 44.2937 
3.78 0.00418251 0.122328 14.1063 44.5742 
3.8 0.00366702 0.122407 14.2435 44.8575 
3.82 0.00316016 0.122476 14.3799 45.1435 
3.84 0.00266193 0.122535 14.5153 45.4322 
3.86 0.00217231 0.122584 14.6497 45.7237 
3.88 0.0016913 0.122624 14.7832 46.0178 
3.9 0.00121887 0.122654 14.9156 46.3145 
3.92 0.000755017 0.122674 15.0471 46.614 
3.94 0.000299707 0.122685 15.1775 46.916 
3.96 -0.000147078 0.122688 15.3069 47.2206 
3.98 -0.000585368 0.122681 15.4353 47.5278 
4 -0.00101519 0.122666 15.5626 47.8376 
4.02 -0.00143658 0.122642 15.6889 48.1499 
4.04 -0.00184958 0.12261 15.8141 48.4647 
4.06 -0.00225421 0.122569 15.9382 48.782 
4.08 -0.00265052 0.122521 16.0613 49.1018 
4.1 -0.00303856 0.122465 16.1833 49.4241 
4.12 -0.00341837 0.122401 16.3042 49.7487 
4.14 -0.00379 0.122329 16.424 50.0758 
4.16 -0.0041535 0.122251 16.5426 50.4053 
4.18 -0.00450892 0.122165 16.6602 50.7371 
4.2 -0.00485632 0.122071 16.7766 51.0713 
4.22 -0.00519575 0.121971 16.892 51.4078 
4.24 -0.00552727 0.121865 17.0061 51.7466 
4.26 -0.00585095 0.121752 17.1192 52.0877 
4.28 -0.00616684 0.121632 17.2311 52.431 
4.3 -0.00647501 0.121506 17.3419 52.7765 
4.32 -0.00677553 0.121374 17.4515 53.1243 
4.34 -0.00706846 0.121236 17.56 53.4742 
4.36 -0.00735388 0.121092 17.6673 53.8263 
4.38 -0.00763186 0.120943 17.7735 54.1805 
4.4 -0.00790246 0.120788 17.8785 54.5369 
4.42 -0.00816577 0.120628 17.9824 54.8953 
4.44 -0.00842186 0.120462 18.0851 55.2558 
4.46 -0.00867081 0.120292 18.1866 55.6184 
4.48 -0.00891269 0.120116 18.287 55.9829 
4.5 -0.00914758 0.119936 18.3862 56.3495 
4.52 -0.00937558 0.119751 18.4843 56.7181 
4.54 -0.00959675 0.119562 18.5812 57.0886 
4.56 -0.00981118 0.119368 18.6769 57.461 
4.58 -0.010019 0.11917 18.7715 57.8353 
4.6 -0.0102202 0.118968 18.8649 58.2115 
4.62 -0.0104149 0.118762 18.9571 58.5896 
4.64 -0.0106032 0.118552 19.0482 58.9695 
4.66 -0.0107853 0.118339 19.1381 59.3512 
4.68 -0.0109611 0.118121 19.2269 59.7347 
4.7 -0.0111307 0.117901 19.3145 60.12 
4.72 -0.0112944 0.117677 19.401 60.507 
4.74 -0.0114521 0.11745 19.4863 60.8957 
4.76 -0.0116039 0.117219 19.5705 61.2861 
4.78 -0.01175 0.116986 19.6535 61.6783 
4.8 -0.0118903 0.11675 19.7354 62.072 
4.82 -0.0120252 0.116511 19.8161 62.4674 
4.84 -0.0121545 0.116269 19.8958 62.8644 
4.86 -0.0122784 0.116025 19.9742 63.2629 
4.88 -0.012397 0.115779 20.0516 63.6631 
4.9 -0.0125104 0.11553 20.1278 64.0647 
4.92 -0.0126187 0.115279 20.203 64.4679 
4.94 -0.012722 0.115025 20.277 64.8726 
4.96 -0.0128204 0.11477 20.3499 65.2788 
4.98 -0.0129139 0.114513 20.4216 65.6863 
5 -0.0130027 0.114254 20.4923 66.0954 
5.02 -0.0130868 0.113993 20.5619 66.5058 
5.04 -0.0131665 0.113731 20.6304 66.9176 
5.06 -0.0132416 0.113467 20.6979 67.3308 
5.08 -0.0133124 0.113201 20.7642 67.7453 
5.1 -0.0133789 0.112935 20.8295 68.1611 
5.12 -0.0134413 0.112667 20.8937 68.5782 
5.14 -0.0134996 0.112397 20.9569 68.9966 
5.16 -0.0135539 0.112127 21.019 69.4163 
5.18 -0.0136043 0.111855 21.08 69.8372 
5.2 -0.0136509 0.111583 21.14 70.2593 
5.22 -0.0136938 0.111309 21.199 70.6826 
5.24 -0.0137331 0.111035 21.2569 71.1071 
5.26 -0.0137689 0.11076 21.3138 71.5327 
5.28 -0.0138013 0.110485 21.3697 71.9594 
5.3 -0.0138303 0.110208 21.4246 72.3873 
5.32 -0.0138561 0.109932 21.4785 72.8162 
5.34 -0.0138787 0.109654 21.5314 73.2462 
5.36 -0.0138983 0.109376 21.5833 73.6773 
5.38 -0.0139148 0.109098 21.6343 74.1094 
5.4 -0.0139285 0.10882 21.6842 74.5425 
5.42 -0.0139394 0.108541 21.7332 74.9766 
5.44 -0.0139476 0.108262 21.7812 75.4116 
5.46 -0.0139532 0.107983 21.8283 75.8477 
5.48 -0.0139562 0.107704 21.8745 76.2846 
5.5 -0.0139567 0.107425 21.9196 76.7225 
5.52 -0.0139549 0.107146 21.9639 77.1612 
5.54 -0.0139508 0.106867 22.0073 77.6009 
5.56 -0.0139445 0.106588 22.0497 78.0414 
5.58 -0.0139361 0.106309 22.0912 78.4827 
5.6 -0.0139256 0.106031 22.1318 78.9249 
5.62 -0.0139132 0.105752 22.1715 79.3678 
5.64 -0.0138989 0.105474 22.2104 79.8116 
5.66 -0.0138828 0.105196 22.2483 80.2561 
5.68 -0.013865 0.104919 22.2854 80.7014 
5.7 -0.0138455 0.104642 22.3217 81.1474 
5.72 -0.0138245 0.104365 22.3571 81.5941 
5.74 -0.0138019 0.104089 22.3916 82.0416 
5.76 -0.013778 0.103813 22.4253 82.4897 
5.78 -0.0137527 0.103537 22.4581 82.9385 
5.8 -0.0137261 0.103263 22.4902 83.3879 
5.82 -0.0136984 0.102988 22.5214 83.838 
5.84 -0.0136695 0.102715 22.5518 84.2886 
5.86 -0.0136395 0.102441 22.5814 84.7399 
5.88 -0.0136086 0.102169 22.6102 85.1918 
5.9 -0.0135767 0.101897 22.6383 85.6442 
5.92 -0.013544 0.101626 22.6655 86.0972 
5.94 -0.0135105 0.101355 22.692 86.5508 
5.96 -0.0134763 0.101085 22.7177 87.0048 
5.98 -0.0134414 0.100816 22.7427 87.4594 
6 -0.0134059 0.100547 22.7669 87.9144 
6.02 -0.0133699 0.10028 22.7904 88.37 
6.04 -0.0133334 0.100013 22.8132 88.826 
6.06 -0.0132965 0.0997462 22.8352 89.2824 
6.08 -0.0132592 0.0994805 22.8565 89.7393 
6.1 -0.0132217 0.0992157 22.8771 90.1966 
6.12 -0.0131839 0.0989516 22.8969 90.6543 
6.14 -0.0131459 0.0986882 22.9161 91.1124 
6.16 -0.0131078 0.0984256 22.9346 91.5709 
6.18 -0.0130696 0.0981638 22.9524 92.0297 
6.2 -0.0130314 0.0979027 22.9696 92.4889 
6.22 -0.0129933 0.0976424 22.9861 92.9484 
6.24 -0.0129552 0.0973829 23.0019 93.4083 
6.26 -0.0129172 0.0971241 23.017 93.8685 
6.28 -0.0128795 0.096866 23.0315 94.3289 
6.3 -0.0128419 0.0966088 23.0454 94.7897 
6.32 -0.0128047 0.0963522 23.0586 95.2507 
6.34 -0.0127677 0.0960965 23.0712 95.712 
6.36 -0.0127311 0.0958414 23.0832 96.1735 
6.38 -0.012695 0.0955871 23.0946 96.6353 
6.4 -0.0126592 0.0953335 23.1053 97.0972 
6.42 -0.012624 0.0950806 23.1155 97.5594 
6.44 -0.0125893 0.0948284 23.125 98.0218 
6.46 -0.0125552 0.0945769 23.134 98.4844 
6.48 -0.0125217 0.0943261 23.1424 98.9471 
6.5 -0.0124888 0.0940759 23.1502 99.4101 
6.52 -0.0124566 0.0938264 23.1574 99.8731 
6.54 -0.0124252 0.0935776 23.1641 100.336 
6.56 -0.0123945 0.0933293 23.1702 100.8 
6.58 -0.0123646 0.0930817 23.1757 101.263 
6.6 -0.0123355 0.0928347 23.1807 101.727 
6.62 -0.0123072 0.0925882 23.1852 102.19 
6.64 -0.0122799 0.0923423 23.1891 102.654 
6.66 -0.0122534 0.0920969 23.1925 103.118 
6.68 -0.012228 0.091852 23.1953 103.582 
6.7 -0.0122034 0.0916077 23.1976 104.046 
6.72 -0.0121799 0.0913638 23.1995 104.51 
6.74 -0.0121574 0.0911204 23.2008 104.974 
6.76 -0.0121359 0.0908775 23.2016 105.438 
6.78 -0.0121155 0.0906349 23.2019 105.902 
6.8 -0.0120962 0.0903928 23.2017 106.366 
6.82 -0.0120781 0.090151 23.201 106.83 
6.84 -0.012061 0.0899096 23.1998 107.294 
6.86 -0.0120452 0.0896685 23.1981 107.758 
6.88 -0.0120305 0.0894277 23.196 108.222 
6.9 -0.012017 0.0891872 23.1934 108.686 
6.92 -0.0120047 0.088947 23.1903 109.149 
6.94 -0.0119936 0.088707 23.1867 109.613 
6.96 -0.0119838 0.0884672 23.1827 110.077 
6.98 -0.0119753 0.0882276 23.1782 110.541 
7 -0.011968 0.0879882 23.1733 111.004 
7.02 -0.0119621 0.0877489 23.1679 111.467 
7.04 -0.0119574 0.0875097 23.1621 111.931 
7.06 -0.0119541 0.0872705 23.1559 112.394 
7.08 -0.0119521 0.0870315 23.1492 112.857 
7.1 -0.0119514 0.0867925 23.142 113.32 
7.12 -0.0119521 0.0865534 23.1345 113.783 
7.14 -0.0119542 0.0863144 23.1265 114.245 
7.16 -0.0119576 0.0860753 23.1181 114.708 
7.18 -0.0119624 0.0858361 23.1092 115.17 
7.2 -0.0119686 0.0855968 23.1 115.632 
7.22 -0.0119762 0.0853573 23.0903 116.094 
7.24 -0.0119851 0.0851178 23.0802 116.556 
7.26 -0.0119955 0.084878 23.0697 117.017 
7.28 -0.0120073 0.084638 23.0588 117.479 
7.3 -0.0120205 0.0843977 23.0475 117.94 
7.32 -0.0120351 0.0841572 23.0358 118.401 
7.34 -0.0120511 0.0839164 23.0237 118.861 
7.36 -0.0120686 0.0836752 23.0112 119.322 
7.38 -0.0120875 0.0834337 22.9984 119.782 
7.4 -0.0121077 0.0831918 22.9851 120.242 
7.42 -0.0121295 0.0829494 22.9714 120.701 
7.44 -0.0121526 0.0827066 22.9574 121.16 
7.46 -0.0121771 0.0824634 22.9429 121.619 
7.48 -0.0122031 0.0822196 22.9281 122.078 
7.5 -0.0122305 0.0819754 22.9129 122.537 
7.52 -0.0122593 0.0817305 22.8973 122.995 
7.54 -0.0122895 0.0814851 22.8814 123.453 
7.56 -0.0123211 0.081239 22.8651 123.91 
7.58 -0.0123542 0.0809923 22.8484 124.367 
7.6 -0.0123886 0.080745 22.8313 124.824 
7.62 -0.0124244 0.0804969 22.8139 125.281 
7.64 -0.0124616 0.0802481 22.796 125.737 
7.66 -0.0125002 0.0799986 22.7779 126.192 
7.68 -0.0125402 0.0797482 22.7593 126.648 
7.7 -0.0125815 0.0794971 22.7404 127.103 
7.72 -0.0126242 0.0792451 22.7212 127.558 
7.74 -0.0126683 0.0789923 22.7015 128.012 
7.76 -0.0127137 0.0787385 22.6816 128.466 
7.78 -0.0127604 0.0784839 22.6612 128.919 
7.8 -0.0128085 0.0782283 22.6405 129.372 
7.82 -0.0128579 0.0779717 22.6194 129.825 
7.84 -0.0129086 0.0777141 22.598 130.277 
7.86 -0.0129606 0.0774555 22.5763 130.729 
7.88 -0.0130139 0.0771958 22.5541 131.18 
7.9 -0.0130685 0.0769351 22.5316 131.631 
7.92 -0.0131244 0.0766733 22.5088 132.081 
7.94 -0.0131815 0.0764103 22.4856 132.531 
7.96 -0.0132399 0.0761462 22.4621 132.981 
7.98 -0.0132995 0.0758809 22.4382 133.43 
8 -0.0133603 0.0756144 22.4139 133.879 
8.02 -0.0134224 0.0753467 22.3893 134.327 
8.04 -0.0134856 0.0750777 22.3644 134.774 
8.06 -0.0135501 0.0748075 22.3391 135.221 
8.08 -0.0136157 0.074536 22.3134 135.668 
8.1 -0.0136825 0.0742631 22.2874 136.114 
8.12 -0.0137505 0.0739889 22.2611 136.559 
8.14 -0.0138195 0.0737133 22.2344 137.004 
8.16 -0.0138897 0.0734363 22.2073 137.449 
8.18 -0.0139611 0.0731579 22.1799 137.893 
8.2 -0.0140335 0.0728781 22.1521 138.336 
8.22 -0.014107 0.0725968 22.124 138.779 
8.24 -0.0141816 0.0723141 22.0956 139.221 
8.26 -0.0142572 0.0720298 22.0668 139.663 
8.28 -0.0143338 0.071744 22.0376 140.104 
8.3 -0.0144115 0.0714567 22.0081 140.545 
8.32 -0.0144902 0.0711678 21.9782 140.984 
8.34 -0.01457 0.0708774 21.948 141.424 
8.36 -0.0146506 0.0705853 21.9174 141.862 
8.38 -0.0147323 0.0702916 21.8865 142.301 
8.4 -0.0148149 0.0699963 21.8552 142.738 
8.42 -0.0148984 0.0696993 21.8236 143.175 
8.44 -0.0149829 0.0694006 21.7916 143.611 
8.46 -0.0150683 0.0691003 21.7592 144.047 
8.48 -0.0151545 0.0687982 21.7265 144.482 
8.5 -0.0152417 0.0684944 21.6935 144.916 
8.52 -0.0153297 0.0681888 21.66 145.349 
8.54 -0.0154185 0.0678815 21.6263 145.782 
8.56 -0.0155082 0.0675724 21.5921 146.215 
8.58 -0.0155986 0.0672615 21.5576 146.646 
8.6 -0.0156899 0.0669487 21.5228 147.077 
8.62 -0.015782 0.0666342 21.4875 147.507 
8.64 -0.0158748 0.0663178 21.452 147.937 
8.66 -0.0159684 0.0659995 21.416 148.365 
8.68 -0.0160627 0.0656793 21.3797 148.793 
8.7 -0.0161578 0.0653573 21.343 149.221 
8.72 -0.0162535 0.0650333 21.306 149.647 
8.74 -0.01635 0.0647075 21.2686 150.073 
8.76 -0.0164471 0.0643797 21.2308 150.498 
8.78 -0.0165449 0.0640499 21.1926 150.922 
8.8 -0.0166433 0.0637182 21.1541 151.346 
8.82 -0.0167423 0.0633845 21.1152 151.769 
8.84 -0.016842 0.0630488 21.0759 152.191 
8.86 -0.0169422 0.0627112 21.0363 152.612 
8.88 -0.0170431 0.0623715 20.9963 153.032 
8.9 -0.0171445 0.0620298 20.9559 153.452 
8.92 -0.0172464 0.061686 20.9151 153.871 
8.94 -0.0173489 0.0613403 20.874 154.289 
8.96 -0.017452 0.0609924 20.8325 154.706 
8.98 -0.0175555 0.0606425 20.7906 155.122 
9 -0.0176595 0.0602906 20.7483 155.537 
9.02 -0.017764 0.0599365 20.7056 155.952 
9.04 -0.017869 0.0595804 20.6625 156.366 
9.06 -0.0179744 0.0592221 20.6191 156.779 
9.08 -0.0180803 0.0588617 20.5753 157.191 
9.1 -0.0181865 0.0584992 20.5311 157.602 
9.12 -0.0182932 0.0581346 20.4865 158.012 
9.14 -0.0184003 0.0577679 20.4415 158.421 
9.16 -0.0185078 0.057399 20.3961 158.83 
9.18 -0.0186156 0.0570279 20.3503 159.237 
9.2 -0.0187238 0.0566547 20.3041 159.644 
9.22 -0.0188323 0.0562793 20.2575 160.05 
9.24 -0.0189412 0.0559018 20.2106 160.455 
9.26 -0.0190503 0.0555221 20.1632 160.858 
9.28 -0.0191598 0.0551401 20.1155 161.261 
9.3 -0.0192696 0.054756 20.0673 161.663 
9.32 -0.0193796 0.0543697 20.0187 162.064 
9.34 -0.0194899 0.0539812 19.9698 162.464 
9.36 -0.0196004 0.0535905 19.9204 162.863 
9.38 -0.0197112 0.0531976 19.8706 163.261 
9.4 -0.0198222 0.0528024 19.8204 163.658 
9.42 -0.0199335 0.0524051 19.7698 164.054 
9.44 -0.0200449 0.0520055 19.7188 164.449 
9.46 -0.0201565 0.0516036 19.6674 164.843 
9.48 -0.0202683 0.0511996 19.6156 165.236 
9.5 -0.0203802 0.0507933 19.5633 165.628 
9.52 -0.0204924 0.0503848 19.5107 166.019 
9.54 -0.0206046 0.049974 19.4576 166.408 
9.56 -0.020717 0.049561 19.4041 166.797 
9.58 -0.0208295 0.0491457 19.3502 167.185 
9.6 -0.0209422 0.0487282 19.2959 167.571 
9.62 -0.0210549 0.0483084 19.2411 167.957 
9.64 -0.0211678 0.0478863 19.186 168.341 
9.66 -0.0212807 0.047462 19.1304 168.724 
9.68 -0.0213937 0.0470355 19.0744 169.106 
9.7 -0.0215067 0.0466067 19.0179 169.487 
9.72 -0.0216198 0.0461756 18.961 169.867 
9.74 -0.021733 0.0457423 18.9037 170.246 
9.76 -0.0218461 0.0453067 18.846 170.624 
9.78 -0.0219594 0.0448688 18.7879 171 
9.8 -0.0220726 0.0444287 18.7293 171.375 
9.82 -0.0221858 0.0439863 18.6702 171.749 
9.84 -0.022299 0.0435416 18.6108 172.122 
9.86 -0.0224123 0.0430947 18.5509 172.494 
9.88 -0.0225255 0.0426455 18.4906 172.865 
9.9 -0.0226387 0.0421941 18.4298 173.234 
9.92 -0.0227518 0.0417404 18.3686 173.602 
9.94 -0.0228649 0.0412844 18.3069 173.969 
9.96 -0.022978 0.0408261 18.2448 174.334 
9.98 -0.023091 0.0403656 18.1823 174.699 
10 -0.023204 0.0399029 18.1193 175.062 
10.02 -0.0233168 0.0394379 18.0559 175.424 
10.04 -0.0234296 0.0389706 17.9921 175.784 
10.06 -0.0235424 0.0385011 17.9277 176.144 
10.08 -0.023655 0.0380293 17.863 176.502 
10.1 -0.0237675 0.0375553 17.7978 176.858 
10.12 -0.0238799 0.037079 17.7321 177.214 
10.14 -0.0239923 0.0366004 17.666 177.568 
10.16 -0.0241045 0.0361197 17.5995 177.921 
10.18 -0.0242166 0.0356366 17.5324 178.272 
10.2 -0.0243285 0.0351514 17.465 178.622 
10.22 -0.0244404 0.0346639 17.3971 178.971 
10.24 -0.0245521 0.0341741 17.3287 179.318 
10.26 -0.0246636 0.0336822 17.2599 179.664 
10.28 -0.0247751 0.033188 17.1906 180.009 
10.3 -0.0248863 0.0326916 17.1208 180.352 
10.32 -0.0249974 0.0321929 17.0506 180.694 
10.34 -0.0251084 0.031692 16.9799 181.034 
10.36 -0.0252192 0.0311889 16.9088 181.373 
10.38 -0.0253298 0.0306836 16.8372 181.711 
10.4 -0.0254402 0.0301761 16.7652 182.047 
10.42 -0.0255505 0.0296664 16.6927 182.382 
