0 0 
0.01 0.0154625 
0.02 0.030661 
0.03 0.0456004 
0.04 0.0602853 
0.05 0.0747206 
0.06 0.0889112 
0.07 0.102862 
0.08 0.116578 
0.09 0.130063 
0.1 0.143323 
0.11 0.156363 
0.12 0.169187 
0.13 0.1818 
0.14 0.194208 
0.15 0.206415 
0.16 0.218425 
0.17 0.230245 
0.18 0.241879 
0.19 0.253331 
0.2 0.264607 
0.21 0.275711 
0.22 0.286649 
0.23 0.297426 
0.24 0.308045 
0.25 0.318513 
0.26 0.328833 
0.27 0.339012 
0.28 0.349053 
0.29 0.358961 
0.3 0.368742 
0.31 0.3784 
0.32 0.38794 
0.33 0.397367 
0.34 0.406685 
0.35 0.4159 
0.36 0.425015 
0.37 0.434036 
0.38 0.442968 
0.39 0.451815 
0.4 0.460581 
0.41 0.469273 
0.42 0.477893 
0.43 0.486447 
0.44 0.494939 
0.45 0.503373 
0.46 0.511756 
0.47 0.52009 
0.48 0.52838 
0.49 0.536632 
0.5 0.544848 
0.51 0.553034 
0.52 0.561194 
0.53 0.569333 
0.54 0.577454 
0.55 0.585562 
0.56 0.593661 
0.57 0.601756 
0.58 0.609851 
0.59 0.617949 
0.6 0.626055 
0.61 0.634174 
0.62 0.642308 
0.63 0.650463 
0.64 0.658642 
0.65 0.666849 
0.66 0.675088 
0.67 0.683363 
0.68 0.691678 
0.69 0.700036 
0.7 0.708443 
0.71 0.7169 
0.72 0.725412 
0.73 0.733983 
0.74 0.742617 
0.75 0.751316 
0.76 0.760085 
0.77 0.768926 
0.78 0.777845 
0.79 0.786843 
0.8 0.795924 
0.81 0.805093 
0.82 0.814352 
0.83 0.823704 
0.84 0.833152 
0.85 0.842701 
0.86 0.852353 
0.87 0.862111 
0.88 0.871979 
0.89 0.881959 
0.9 0.892054 
0.91 0.902268 
0.92 0.912603 
0.93 0.923063 
0.94 0.93365 
0.95 0.944367 
0.96 0.955217 
0.97 0.966203 
0.98 0.977327 
0.99 0.988592 
1 1 
