0.19792 -0.00227858 -0.0230851 
0.201062 -0.00235158 -0.0234514 
0.204203 -0.00242574 -0.0238178 
0.207345 -0.00250104 -0.0241842 
0.210487 -0.0025775 -0.0245505 
0.213628 -0.0026551 -0.0249169 
0.21677 -0.00273386 -0.0252833 
0.219911 -0.00281377 -0.0256496 
0.223053 -0.00289483 -0.026016 
0.226194 -0.00297704 -0.0263824 
0.229336 -0.00306041 -0.0267487 
0.232478 -0.00314492 -0.0271151 
0.235619 -0.00323058 -0.0274814 
0.238761 -0.0033174 -0.0278478 
0.241902 -0.00340536 -0.0282141 
0.245044 -0.00349448 -0.0285805 
0.248186 -0.00358475 -0.0289468 
0.251327 -0.00367617 -0.0293131 
0.254469 -0.00376874 -0.0296795 
0.25761 -0.00386246 -0.0300458 
0.260752 -0.00395733 -0.0304122 
0.263894 -0.00405335 -0.0307785 
0.267035 -0.00415052 -0.0311448 
0.270177 -0.00424885 -0.0315112 
0.273318 -0.00434832 -0.0318775 
0.27646 -0.00444895 -0.0322438 
0.279602 -0.00455072 -0.0326102 
0.282743 -0.00465365 -0.0329765 
0.285885 -0.00475773 -0.0333428 
0.289026 -0.00486296 -0.0337091 
0.292168 -0.00496934 -0.0340754 
0.295309 -0.00507687 -0.0344418 
0.298451 -0.00518555 -0.0348081 
0.301593 -0.00529538 -0.0351744 
0.304734 -0.00540636 -0.0355407 
0.307876 -0.0055185 -0.035907 
0.311017 -0.00563178 -0.0362733 
0.314159 -0.00574622 -0.0366396 
0.317301 -0.0058618 -0.0370059 
0.320442 -0.00597854 -0.0373722 
0.323584 -0.00609643 -0.0377385 
0.326725 -0.00621547 -0.0381049 
0.329867 -0.00633566 -0.0384712 
0.333009 -0.006457 -0.0388374 
0.33615 -0.00657949 -0.0392037 
0.339292 -0.00670313 -0.03957 
0.342433 -0.00682792 -0.0399363 
0.345575 -0.00695386 -0.0403026 
0.348716 -0.00708096 -0.0406689 
0.351858 -0.0072092 -0.0410352 
0.355 -0.0073386 -0.0414015 
0.358141 -0.00746914 -0.0417678 
0.361283 -0.00760084 -0.0421341 
0.364424 -0.00773369 -0.0425003 
0.367566 -0.00786769 -0.0428666 
0.370708 -0.00800283 -0.0432329 
0.373849 -0.00813913 -0.0435992 
0.376991 -0.00827658 -0.0439654 
0.380132 -0.00841519 -0.0443317 
0.383274 -0.00855494 -0.044698 
0.386416 -0.00869584 -0.0450642 
0.389557 -0.00883789 -0.0454305 
0.392699 -0.0089811 -0.0457968 
0.39584 -0.00912545 -0.046163 
0.398982 -0.00927095 -0.0465293 
0.402124 -0.00941761 -0.0468956 
0.405265 -0.00956542 -0.0472618 
0.408407 -0.00971437 -0.0476281 
0.411548 -0.00986448 -0.0479943 
0.41469 -0.0100157 -0.0483606 
0.417831 -0.0101681 -0.0487268 
0.420973 -0.0103217 -0.0490931 
0.424115 -0.0104764 -0.0494593 
0.427256 -0.0106323 -0.0498256 
0.430398 -0.0107893 -0.0501918 
0.433539 -0.0109474 -0.0505581 
0.436681 -0.0111068 -0.0509243 
0.439823 -0.0112672 -0.0512906 
0.442964 -0.0114288 -0.0516568 
0.446106 -0.0115916 -0.052023 
0.449247 -0.0117555 -0.0523893 
0.452389 -0.0119206 -0.0527555 
0.455531 -0.0120868 -0.0531217 
0.458672 -0.0122542 -0.053488 
0.461814 -0.0124227 -0.0538542 
0.464955 -0.0125923 -0.0542204 
0.468097 -0.0127632 -0.0545866 
0.471239 -0.0129351 -0.0549529 
0.47438 -0.0131082 -0.0553191 
0.477522 -0.0132825 -0.0556853 
0.480663 -0.0134579 -0.0560515 
0.483805 -0.0136345 -0.0564177 
0.486946 -0.0138122 -0.056784 
0.490088 -0.0139911 -0.0571502 
0.49323 -0.0141711 -0.0575164 
0.496371 -0.0143523 -0.0578826 
0.499513 -0.0145346 -0.0582488 
0.502654 -0.0147181 -0.058615 
0.505796 -0.0149027 -0.0589812 
0.508938 -0.0150885 -0.0593474 
0.512079 -0.0152754 -0.0597136 
0.515221 -0.0154635 -0.0600798 
0.518362 -0.0156527 -0.060446 
0.521504 -0.0158431 -0.0608122 
0.524646 -0.0160346 -0.0611784 
0.527787 -0.0162273 -0.0615446 
0.530929 -0.0164211 -0.0619108 
0.53407 -0.0166161 -0.062277 
0.537212 -0.0168122 -0.0626432 
0.540353 -0.0170095 -0.0630094 
0.543495 -0.0172079 -0.0633755 
0.546637 -0.0174075 -0.0637417 
0.549778 -0.0176082 -0.0641079 
0.55292 -0.0178101 -0.0644741 
0.556061 -0.0180132 -0.0648403 
0.559203 -0.0182173 -0.0652065 
0.562345 -0.0184227 -0.0655726 
0.565486 -0.0186291 -0.0659388 
0.568628 -0.0188368 -0.066305 
0.571769 -0.0190456 -0.0666711 
0.574911 -0.0192555 -0.0670373 
0.578053 -0.0194666 -0.0674035 
0.581194 -0.0196788 -0.0677697 
0.584336 -0.0198922 -0.0681358 
0.587477 -0.0201067 -0.068502 
0.590619 -0.0203224 -0.0688681 
0.593761 -0.0205392 -0.0692343 
0.596902 -0.0207572 -0.0696005 
0.600044 -0.0209764 -0.0699666 
0.603185 -0.0211967 -0.0703328 
0.606327 -0.0214181 -0.0706989 
0.609468 -0.0216407 -0.0710651 
0.61261 -0.0218644 -0.0714312 
0.615752 -0.0220893 -0.0717974 
0.618893 -0.0223153 -0.0721635 
0.622035 -0.0225425 -0.0725297 
0.625176 -0.0227709 -0.0728958 
0.628318 -0.0230004 -0.073262 
0.63146 -0.023231 -0.0736281 
0.634601 -0.0234628 -0.0739942 
0.637743 -0.0236957 -0.0743604 
0.640884 -0.0239298 -0.0747265 
0.644026 -0.024165 -0.0750926 
0.647168 -0.0244014 -0.0754588 
0.650309 -0.024639 -0.0758249 
0.653451 -0.0248777 -0.076191 
0.656592 -0.0251175 -0.0765572 
0.659734 -0.0253585 -0.0769233 
0.662875 -0.0256006 -0.0772894 
0.666017 -0.0258439 -0.0776555 
0.669159 -0.0260884 -0.0780217 
0.6723 -0.026334 -0.0783878 
0.675442 -0.0265807 -0.0787539 
0.678583 -0.0268286 -0.07912 
0.681725 -0.0270776 -0.0794861 
0.684867 -0.0273278 -0.0798522 
0.688008 -0.0275792 -0.0802183 
0.69115 -0.0278317 -0.0805845 
0.694291 -0.0280853 -0.0809506 
0.697433 -0.0283401 -0.0813167 
0.700575 -0.028596 -0.0816828 
0.703716 -0.0288531 -0.0820489 
0.706858 -0.0291114 -0.082415 
0.709999 -0.0293708 -0.0827811 
0.713141 -0.0296313 -0.0831472 
0.716283 -0.029893 -0.0835133 
0.719424 -0.0301558 -0.0838794 
0.722566 -0.0304198 -0.0842455 
0.725707 -0.030685 -0.0846116 
0.728849 -0.0309513 -0.0849777 
0.73199 -0.0312187 -0.0853438 
0.735132 -0.0314873 -0.0857098 
0.738274 -0.0317571 -0.0860759 
0.741415 -0.032028 -0.086442 
0.744557 -0.0323 -0.0868081 
0.747698 -0.0325732 -0.0871742 
0.75084 -0.0328475 -0.0875403 
0.753982 -0.033123 -0.0879063 
0.757123 -0.0333997 -0.0882724 
0.760265 -0.0336775 -0.0886385 
0.763406 -0.0339564 -0.0890046 
0.766548 -0.0342365 -0.0893706 
0.76969 -0.0345178 -0.0897367 
0.772831 -0.0348002 -0.0901028 
0.775973 -0.0350837 -0.0904688 
0.779114 -0.0353684 -0.0908349 
0.782256 -0.0356542 -0.091201 
0.785398 -0.0359412 -0.091567 
0.788539 -0.0362294 -0.0919331 
0.791681 -0.0365187 -0.0922992 
0.794822 -0.0368091 -0.0926652 
0.797964 -0.0371007 -0.0930313 
0.801105 -0.0373935 -0.0933973 
0.804247 -0.0376874 -0.0937634 
0.807389 -0.0379824 -0.0941294 
0.81053 -0.0382786 -0.0944955 
0.813672 -0.0385759 -0.0948615 
0.816813 -0.0388744 -0.0952276 
0.819955 -0.0391741 -0.0955936 
0.823097 -0.0394749 -0.0959597 
0.826238 -0.0397768 -0.0963257 
0.82938 -0.0400799 -0.0966918 
0.832521 -0.0403842 -0.0970578 
0.835663 -0.0406896 -0.0974239 
0.838805 -0.0409961 -0.0977899 
0.841946 -0.0413038 -0.0981559 
0.845088 -0.0416126 -0.098522 
0.848229 -0.0419226 -0.098888 
0.851371 -0.0422338 -0.099254 
0.854512 -0.0425461 -0.0996201 
0.857654 -0.0428595 -0.0999861 
0.860796 -0.0431741 -0.100352 
0.863937 -0.0434899 -0.100718 
0.867079 -0.0438068 -0.101084 
0.87022 -0.0441248 -0.10145 
0.873362 -0.044444 -0.101816 
0.876504 -0.0447643 -0.102182 
0.879645 -0.0450858 -0.102548 
0.882787 -0.0454085 -0.102914 
0.885928 -0.0457323 -0.10328 
0.88907 -0.0460572 -0.103646 
0.892212 -0.0463833 -0.104012 
0.895353 -0.0467105 -0.104378 
0.898495 -0.0470389 -0.104744 
0.901636 -0.0473685 -0.10511 
0.904778 -0.0476992 -0.105476 
0.90792 -0.048031 -0.105842 
0.911061 -0.048364 -0.106208 
0.914203 -0.0486982 -0.106574 
0.917344 -0.0490334 -0.10694 
0.920486 -0.0493699 -0.107306 
0.923627 -0.0497075 -0.107672 
0.926769 -0.0500462 -0.108038 
0.929911 -0.0503861 -0.108404 
0.933052 -0.0507272 -0.10877 
0.936194 -0.0510693 -0.109136 
0.939335 -0.0514127 -0.109502 
0.942477 -0.0517572 -0.109868 
0.945619 -0.0521028 -0.110234 
0.94876 -0.0524496 -0.1106 
0.951902 -0.0527975 -0.110966 
0.955043 -0.0531466 -0.111332 
0.958185 -0.0534969 -0.111698 
0.961327 -0.0538483 -0.112064 
0.964468 -0.0542008 -0.11243 
0.96761 -0.0545545 -0.112796 
0.970751 -0.0549093 -0.113162 
0.973893 -0.0552653 -0.113528 
0.977034 -0.0556225 -0.113894 
0.980176 -0.0559807 -0.11426 
0.983318 -0.0563402 -0.114626 
0.986459 -0.0567008 -0.114992 
0.989601 -0.0570625 -0.115358 
0.992742 -0.0574254 -0.115724 
0.995884 -0.0577894 -0.11609 
0.999026 -0.0581546 -0.116456 
1.00217 -0.0585209 -0.116822 
1.00531 -0.0588884 -0.117188 
1.00845 -0.0592571 -0.117554 
1.01159 -0.0596269 -0.11792 
1.01473 -0.0599978 -0.118286 
1.01788 -0.0603699 -0.118652 
1.02102 -0.0607431 -0.119017 
1.02416 -0.0611175 -0.119383 
1.0273 -0.061493 -0.119749 
1.03044 -0.0618697 -0.120115 
1.03358 -0.0622475 -0.120481 
1.03672 -0.0626265 -0.120847 
1.03987 -0.0630066 -0.121213 
1.04301 -0.0633879 -0.121579 
1.04615 -0.0637704 -0.121945 
1.04929 -0.0641539 -0.122311 
1.05243 -0.0645387 -0.122677 
1.05557 -0.0649245 -0.123043 
1.05872 -0.0653116 -0.123409 
1.06186 -0.0656998 -0.123775 
1.065 -0.0660891 -0.124141 
1.06814 -0.0664796 -0.124507 
1.07128 -0.0668712 -0.124872 
1.07442 -0.067264 -0.125238 
1.07757 -0.0676579 -0.125604 
1.08071 -0.068053 -0.12597 
1.08385 -0.0684492 -0.126336 
1.08699 -0.0688466 -0.126702 
1.09013 -0.0692451 -0.127068 
1.09327 -0.0696448 -0.127434 
1.09641 -0.0700456 -0.1278 
1.09956 -0.0704476 -0.128166 
1.1027 -0.0708507 -0.128532 
1.10584 -0.071255 -0.128898 
1.10898 -0.0716604 -0.129263 
1.11212 -0.072067 -0.129629 
1.11526 -0.0724747 -0.129995 
1.11841 -0.0728836 -0.130361 
1.12155 -0.0732936 -0.130727 
1.12469 -0.0737047 -0.131093 
1.12783 -0.0741171 -0.131459 
1.13097 -0.0745305 -0.131825 
1.13411 -0.0749451 -0.132191 
1.13726 -0.0753609 -0.132557 
1.1404 -0.0757778 -0.132922 
1.14354 -0.0761959 -0.133288 
1.14668 -0.0766151 -0.133654 
1.14982 -0.0770355 -0.13402 
1.15296 -0.077457 -0.134386 
1.15611 -0.0778797 -0.134752 
1.15925 -0.0783035 -0.135118 
1.16239 -0.0787284 -0.135484 
1.16553 -0.0791546 -0.13585 
1.16867 -0.0795818 -0.136215 
1.17181 -0.0800102 -0.136581 
1.17495 -0.0804398 -0.136947 
1.1781 -0.0808705 -0.137313 
1.18124 -0.0813024 -0.137679 
1.18438 -0.0817354 -0.138045 
1.18752 -0.0821695 -0.138411 
1.19066 -0.0826048 -0.138777 
1.1938 -0.0830413 -0.139142 
1.19695 -0.0834789 -0.139508 
1.20009 -0.0839177 -0.139874 
1.20323 -0.0843576 -0.14024 
1.20637 -0.0847986 -0.140606 
1.20951 -0.0852408 -0.140972 
1.21265 -0.0856842 -0.141338 
1.2158 -0.0861287 -0.141704 
1.21894 -0.0865743 -0.142069 
1.22208 -0.0870211 -0.142435 
1.22522 -0.0874691 -0.142801 
1.22836 -0.0879182 -0.143167 
1.2315 -0.0883684 -0.143533 
1.23464 -0.0888198 -0.143899 
1.23779 -0.0892724 -0.144264 
1.24093 -0.0897261 -0.14463 
1.24407 -0.0901809 -0.144996 
1.24721 -0.0906369 -0.145362 
1.25035 -0.0910941 -0.145728 
1.25349 -0.0915524 -0.146094 
1.25664 -0.0920118 -0.14646 
1.25978 -0.0924724 -0.146825 
1.26292 -0.0929342 -0.147191 
1.26606 -0.0933971 -0.147557 
1.2692 -0.0938611 -0.147923 
1.27234 -0.0943263 -0.148289 
1.27549 -0.0947926 -0.148655 
1.27863 -0.0952601 -0.14902 
1.28177 -0.0957288 -0.149386 
1.28491 -0.0961986 -0.149752 
1.28805 -0.0966695 -0.150118 
1.29119 -0.0971416 -0.150484 
1.29434 -0.0976148 -0.15085 
1.29748 -0.0980892 -0.151215 
1.30062 -0.0985647 -0.151581 
1.30376 -0.0990414 -0.151947 
1.3069 -0.0995193 -0.152313 
1.31004 -0.0999982 -0.152679 
1.31318 -0.100478 -0.153044 
1.31633 -0.10096 -0.15341 
1.31947 -0.101442 -0.153776 
1.32261 -0.101926 -0.154142 
1.32575 -0.10241 -0.154508 
1.32889 -0.102896 -0.154873 
1.33203 -0.103383 -0.155239 
1.33518 -0.103871 -0.155605 
1.33832 -0.104361 -0.155971 
1.34146 -0.104851 -0.156337 
1.3446 -0.105343 -0.156702 
1.34774 -0.105836 -0.157068 
1.35088 -0.10633 -0.157434 
1.35403 -0.106825 -0.1578 
1.35717 -0.107321 -0.158166 
1.36031 -0.107818 -0.158531 
1.36345 -0.108317 -0.158897 
1.36659 -0.108816 -0.159263 
1.36973 -0.109317 -0.159629 
1.37287 -0.109819 -0.159995 
1.37602 -0.110322 -0.16036 
1.37916 -0.110827 -0.160726 
1.3823 -0.111332 -0.161092 
1.38544 -0.111839 -0.161458 
1.38858 -0.112346 -0.161824 
1.39172 -0.112855 -0.162189 
1.39487 -0.113365 -0.162555 
1.39801 -0.113876 -0.162921 
1.40115 -0.114389 -0.163287 
1.40429 -0.114902 -0.163652 
1.40743 -0.115417 -0.164018 
1.41057 -0.115932 -0.164384 
1.41372 -0.116449 -0.16475 
1.41686 -0.116967 -0.165115 
1.42 -0.117487 -0.165481 
1.42314 -0.118007 -0.165847 
1.42628 -0.118529 -0.166213 
1.42942 -0.119051 -0.166579 
1.43257 -0.119575 -0.166944 
1.43571 -0.1201 -0.16731 
1.43885 -0.120626 -0.167676 
1.44199 -0.121153 -0.168042 
1.44513 -0.121682 -0.168407 
1.44827 -0.122211 -0.168773 
1.45141 -0.122742 -0.169139 
1.45456 -0.123274 -0.169505 
1.4577 -0.123807 -0.16987 
1.46084 -0.124341 -0.170236 
1.46398 -0.124876 -0.170602 
1.46712 -0.125413 -0.170968 
1.47026 -0.12595 -0.171333 
1.47341 -0.126489 -0.171699 
1.47655 -0.127029 -0.172065 
1.47969 -0.12757 -0.172431 
1.48283 -0.128112 -0.172796 
1.48597 -0.128655 -0.173162 
1.48911 -0.1292 -0.173528 
1.49226 -0.129745 -0.173893 
1.4954 -0.130292 -0.174259 
1.49854 -0.13084 -0.174625 
1.50168 -0.131389 -0.174991 
1.50482 -0.131939 -0.175356 
1.50796 -0.132491 -0.175722 
1.5111 -0.133043 -0.176088 
1.51425 -0.133597 -0.176454 
1.51739 -0.134152 -0.176819 
1.52053 -0.134708 -0.177185 
1.52367 -0.135265 -0.177551 
1.52681 -0.135823 -0.177916 
1.52995 -0.136383 -0.178282 
1.5331 -0.136943 -0.178648 
1.53624 -0.137505 -0.179014 
1.53938 -0.138068 -0.179379 
1.54252 -0.138632 -0.179745 
1.54566 -0.139197 -0.180111 
1.5488 -0.139763 -0.180476 
1.55195 -0.140331 -0.180842 
1.55509 -0.140899 -0.181208 
1.55823 -0.141469 -0.181574 
1.56137 -0.14204 -0.181939 
1.56451 -0.142612 -0.182305 
1.56765 -0.143185 -0.182671 
1.5708 -0.14376 -0.183036 
1.57394 -0.144335 -0.183402 
1.57708 -0.144912 -0.183768 
1.58022 -0.14549 -0.184133 
1.58336 -0.146069 -0.184499 
1.5865 -0.146649 -0.184865 
1.58964 -0.14723 -0.18523 
1.59279 -0.147812 -0.185596 
1.59593 -0.148396 -0.185962 
1.59907 -0.148981 -0.186327 
1.60221 -0.149566 -0.186693 
1.60535 -0.150153 -0.187059 
1.60849 -0.150742 -0.187425 
1.61164 -0.151331 -0.18779 
1.61478 -0.151921 -0.188156 
1.61792 -0.152513 -0.188522 
1.62106 -0.153106 -0.188887 
1.6242 -0.153699 -0.189253 
1.62734 -0.154295 -0.189619 
1.63049 -0.154891 -0.189984 
1.63363 -0.155488 -0.19035 
1.63677 -0.156087 -0.190716 
1.63991 -0.156686 -0.191081 
1.64305 -0.157287 -0.191447 
1.64619 -0.157889 -0.191813 
1.64933 -0.158492 -0.192178 
1.65248 -0.159096 -0.192544 
1.65562 -0.159702 -0.19291 
1.65876 -0.160308 -0.193275 
1.6619 -0.160916 -0.193641 
1.66504 -0.161525 -0.194007 
1.66818 -0.162134 -0.194372 
1.67133 -0.162746 -0.194738 
1.67447 -0.163358 -0.195103 
1.67761 -0.163971 -0.195469 
1.68075 -0.164586 -0.195835 
1.68389 -0.165202 -0.1962 
1.68703 -0.165818 -0.196566 
1.69018 -0.166436 -0.196932 
1.69332 -0.167056 -0.197297 
1.69646 -0.167676 -0.197663 
1.6996 -0.168297 -0.198029 
1.70274 -0.16892 -0.198394 
1.70588 -0.169544 -0.19876 
1.70902 -0.170169 -0.199126 
1.71217 -0.170795 -0.199491 
1.71531 -0.171422 -0.199857 
1.71845 -0.17205 -0.200222 
1.72159 -0.17268 -0.200588 
1.72473 -0.17331 -0.200954 
1.72787 -0.173942 -0.201319 
1.73102 -0.174575 -0.201685 
1.73416 -0.175209 -0.202051 
1.7373 -0.175844 -0.202416 
1.74044 -0.176481 -0.202782 
1.74358 -0.177118 -0.203147 
1.74672 -0.177757 -0.203513 
1.74987 -0.178397 -0.203879 
1.75301 -0.179038 -0.204244 
1.75615 -0.17968 -0.20461 
1.75929 -0.180323 -0.204975 
1.76243 -0.180968 -0.205341 
1.76557 -0.181613 -0.205707 
1.76872 -0.18226 -0.206072 
1.77186 -0.182908 -0.206438 
1.775 -0.183557 -0.206803 
1.77814 -0.184207 -0.207169 
1.78128 -0.184858 -0.207535 
1.78442 -0.185511 -0.2079 
1.78756 -0.186164 -0.208266 
1.79071 -0.186819 -0.208631 
1.79385 -0.187475 -0.208997 
1.79699 -0.188132 -0.209363 
1.80013 -0.18879 -0.209728 
1.80327 -0.18945 -0.210094 
1.80641 -0.19011 -0.210459 
1.80956 -0.190772 -0.210825 
1.8127 -0.191435 -0.211191 
1.81584 -0.192099 -0.211556 
1.81898 -0.192764 -0.211922 
1.82212 -0.19343 -0.212287 
1.82526 -0.194097 -0.212653 
1.82841 -0.194766 -0.213018 
1.83155 -0.195436 -0.213384 
1.83469 -0.196106 -0.21375 
1.83783 -0.196778 -0.214115 
1.84097 -0.197452 -0.214481 
1.84411 -0.198126 -0.214846 
1.84725 -0.198801 -0.215212 
1.8504 -0.199478 -0.215577 
1.85354 -0.200156 -0.215943 
1.85668 -0.200835 -0.216309 
1.85982 -0.201515 -0.216674 
1.86296 -0.202196 -0.21704 
1.8661 -0.202878 -0.217405 
1.86925 -0.203562 -0.217771 
1.87239 -0.204246 -0.218136 
1.87553 -0.204932 -0.218502 
1.87867 -0.205619 -0.218868 
1.88181 -0.206307 -0.219233 
1.88495 -0.206996 -0.219599 
1.8881 -0.207687 -0.219964 
1.89124 -0.208378 -0.22033 
1.89438 -0.209071 -0.220695 
1.89752 -0.209765 -0.221061 
1.90066 -0.210459 -0.221426 
1.9038 -0.211156 -0.221792 
1.90695 -0.211853 -0.222157 
1.91009 -0.212551 -0.222523 
1.91323 -0.213251 -0.222889 
1.91637 -0.213952 -0.223254 
1.91951 -0.214653 -0.22362 
1.92265 -0.215356 -0.223985 
1.92579 -0.216061 -0.224351 
1.92894 -0.216766 -0.224716 
1.93208 -0.217472 -0.225082 
1.93522 -0.21818 -0.225447 
1.93836 -0.218889 -0.225813 
1.9415 -0.219598 -0.226178 
1.94464 -0.22031 -0.226544 
1.94779 -0.221022 -0.226909 
1.95093 -0.221735 -0.227275 
1.95407 -0.22245 -0.22764 
1.95721 -0.223165 -0.228006 
1.96035 -0.223882 -0.228371 
1.96349 -0.2246 -0.228737 
1.96664 -0.225319 -0.229102 
1.96978 -0.226039 -0.229468 
1.97292 -0.226761 -0.229833 
1.97606 -0.227483 -0.230199 
1.9792 -0.228207 -0.230565 
1.98234 -0.228932 -0.23093 
1.98548 -0.229658 -0.231296 
1.98863 -0.230385 -0.231661 
1.99177 -0.231113 -0.232027 
1.99491 -0.231842 -0.232392 
1.99805 -0.232573 -0.232758 
2.00119 -0.233305 -0.233123 
2.00433 -0.234037 -0.233489 
2.00748 -0.234771 -0.233854 
2.01062 -0.235507 -0.234219 
2.01376 -0.236243 -0.234585 
2.0169 -0.23698 -0.23495 
2.02004 -0.237719 -0.235316 
2.02318 -0.238459 -0.235681 
2.02633 -0.2392 -0.236047 
2.02947 -0.239942 -0.236412 
2.03261 -0.240685 -0.236778 
2.03575 -0.241429 -0.237143 
2.03889 -0.242175 -0.237509 
2.04203 -0.242921 -0.237874 
2.04518 -0.243669 -0.23824 
2.04832 -0.244418 -0.238605 
2.05146 -0.245168 -0.238971 
2.0546 -0.245919 -0.239336 
2.05774 -0.246672 -0.239702 
2.06088 -0.247425 -0.240067 
2.06402 -0.24818 -0.240433 
2.06717 -0.248936 -0.240798 
2.07031 -0.249693 -0.241164 
2.07345 -0.250451 -0.241529 
2.07659 -0.25121 -0.241894 
2.07973 -0.25197 -0.24226 
2.08287 -0.252732 -0.242625 
2.08602 -0.253495 -0.242991 
2.08916 -0.254259 -0.243356 
2.0923 -0.255024 -0.243722 
2.09544 -0.25579 -0.244087 
2.09858 -0.256557 -0.244453 
2.10172 -0.257325 -0.244818 
2.10487 -0.258095 -0.245184 
2.10801 -0.258866 -0.245549 
2.11115 -0.259638 -0.245914 
2.11429 -0.260411 -0.24628 
2.11743 -0.261185 -0.246645 
2.12057 -0.26196 -0.247011 
2.12371 -0.262737 -0.247376 
2.12686 -0.263514 -0.247742 
2.13 -0.264293 -0.248107 
2.13314 -0.265073 -0.248473 
2.13628 -0.265854 -0.248838 
2.13942 -0.266636 -0.249203 
2.14256 -0.26742 -0.249569 
2.14571 -0.268204 -0.249934 
2.14885 -0.26899 -0.2503 
2.15199 -0.269777 -0.250665 
2.15513 -0.270565 -0.251031 
2.15827 -0.271354 -0.251396 
2.16141 -0.272144 -0.251761 
2.16456 -0.272936 -0.252127 
2.1677 -0.273728 -0.252492 
2.17084 -0.274522 -0.252858 
2.17398 -0.275317 -0.253223 
2.17712 -0.276113 -0.253588 
2.18026 -0.27691 -0.253954 
2.18341 -0.277708 -0.254319 
2.18655 -0.278508 -0.254685 
2.18969 -0.279308 -0.25505 
2.19283 -0.28011 -0.255415 
2.19597 -0.280913 -0.255781 
2.19911 -0.281717 -0.256146 
2.20225 -0.282522 -0.256512 
2.2054 -0.283328 -0.256877 
2.20854 -0.284136 -0.257243 
2.21168 -0.284944 -0.257608 
2.21482 -0.285754 -0.257973 
2.21796 -0.286565 -0.258339 
2.2211 -0.287377 -0.258704 
2.22425 -0.28819 -0.259069 
2.22739 -0.289005 -0.259435 
2.23053 -0.28982 -0.2598 
2.23367 -0.290637 -0.260166 
2.23681 -0.291455 -0.260531 
2.23995 -0.292274 -0.260896 
2.2431 -0.293094 -0.261262 
2.24624 -0.293915 -0.261627 
2.24938 -0.294737 -0.261993 
2.25252 -0.295561 -0.262358 
2.25566 -0.296386 -0.262723 
2.2588 -0.297212 -0.263089 
2.26194 -0.298039 -0.263454 
2.26509 -0.298867 -0.263819 
2.26823 -0.299696 -0.264185 
2.27137 -0.300526 -0.26455 
2.27451 -0.301358 -0.264915 
2.27765 -0.302191 -0.265281 
2.28079 -0.303025 -0.265646 
2.28394 -0.30386 -0.266012 
2.28708 -0.304696 -0.266377 
2.29022 -0.305533 -0.266742 
2.29336 -0.306372 -0.267108 
2.2965 -0.307211 -0.267473 
2.29964 -0.308052 -0.267838 
2.30279 -0.308894 -0.268204 
2.30593 -0.309737 -0.268569 
2.30907 -0.310581 -0.268934 
2.31221 -0.311427 -0.2693 
2.31535 -0.312273 -0.269665 
2.31849 -0.313121 -0.27003 
